Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Frequency of Purchases,Discount Applied,Previous Purchases,Payment Method,Subscription Status
570,65,Male,Skirt,Clothing,33,Alabama,M,Pink,Fall,4.4,Every 3 Months,Yes,46,Credit Card,Yes
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Weekly,Yes,38,PayPal,Yes
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Annually,Yes,33,PayPal,Yes
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,Annually,No,38,Bank Transfer,No
2032,,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4,Monthly,No,2,Credit Card,No
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Annually,Yes,13,Debit Card,Yes
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Weekly,Yes,2,Bank Transfer,Yes
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,Bi-Weekly,No,31,Debit Card,No
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,Bi-Weekly,No,36,Venmo,No
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,Fortnightly,No,16,Debit Card,No
2997,70,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,Every 3 Months,No,6,Venmo,No
2581,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,Quarterly,No,13,Bank Transfer,No
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,Every 3 Months,No,5,Debit Card,No
396,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Annually,Yes,2,PayPal,Yes
2771,50,Female,Boots,Footwear,44,Nebraska,S,Blue,Fall,3.3,Quarterly,No,22,Bank Transfer,No
34,54,Male,Pants,Clothing,38,Colorado,L,Green,Summer,3.3,Quarterly,Yes,45,Cash,Yes
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Bi-Weekly,Yes,20,Credit Card,Yes
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,Fortnightly,No,23,Debit Card,No
409,34,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Fortnightly,Yes,36,Cash,Yes
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,Bi-Weekly,No,11,Cash,No
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,Fortnightly,No,19,PayPal,No
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,Every 3 Months,No,26,Credit Card,No
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,Annually,No,1,Cash,No
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,Monthly,No,33,Bank Transfer,No
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,Monthly,No,28,Bank Transfer,No
2727,33,Female,Belt,Accessories,92,Michigan,L,Blue,Winter,3.3,Bi-Weekly,No,11,PayPal,No
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,Quarterly,No,25,PayPal,No
3067,,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,Every 3 Months,No,13,Venmo,No
2699,55,Female,Hoodie,Clothing,57,Virginia,M,Magenta,Summer,3.6,Quarterly,No,34,Venmo,No
440,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Monthly,Yes,31,Cash,Yes
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4,Fortnightly,No,32,Debit Card,No
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3,Bi-Weekly,Yes,27,Venmo,Yes
604,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Every 3 Months,Yes,26,PayPal,Yes
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5,Annually,Yes,10,Credit Card,Yes
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,Quarterly,No,23,Bank Transfer,No
768,27,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Annually,Yes,11,Cash,Yes
447,19,Male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Monthly,Yes,15,Venmo,Yes
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,Annually,No,19,Venmo,No
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,Bi-Weekly,No,15,Cash,No
1381,51,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,Fortnightly,Yes,41,Cash,No
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,Weekly,No,50,Venmo,No
3052,44,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,Every 3 Months,No,49,Debit Card,No
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Bi-Weekly,Yes,27,Cash,Yes
1508,66,Male,Dress,Clothing,86,Pennsylvania,S,Maroon,Winter,3.7,Annually,Yes,7,Venmo,No
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4,Weekly,No,42,Debit Card,No
3859,30,Female,T-shirt,Clothing,77,Missouri,M,Olive,Winter,3.5,Quarterly,No,26,Credit Card,No
1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,Fortnightly,No,18,Credit Card,No
1317,28,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,Bi-Weekly,Yes,14,Debit Card,No
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,Fortnightly,No,11,Cash,No
443,29,Male,Sunglasses,Accessories,69,Michigan,M,Olive,Fall,3.5,Quarterly,Yes,31,Credit Card,Yes
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,Every 3 Months,No,44,Debit Card,No
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3,Fortnightly,Yes,1,Credit Card,Yes
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,Fortnightly,No,4,Cash,No
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,Every 3 Months,No,16,Venmo,No
612,43,Male,Scarf,Accessories,33,California,M,Black,Winter,4.7,Monthly,Yes,19,Cash,Yes
1474,69,Male,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,Every 3 Months,Yes,20,Credit Card,No
43,20,Male,Coat,Outerwear,100,Tennessee,M,Beige,Spring,,Annually,Yes,15,PayPal,Yes
3028,52,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,Quarterly,No,47,Credit Card,No
2599,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,Annually,No,31,Debit Card,No
1330,70,Male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,Every 3 Months,Yes,50,PayPal,No
1547,,Male,Sneakers,Footwear,51,Oregon,XL,Purple,Summer,3.8,Annually,Yes,17,Bank Transfer,No
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,Weekly,No,30,Credit Card,No
1862,,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,Monthly,No,19,Debit Card,No
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,Weekly,No,9,Cash,No
467,38,Male,Jeans,Clothing,24,Vermont,L,Turquoise,Winter,4.6,Weekly,Yes,25,PayPal,Yes
293,60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Quarterly,Yes,24,Cash,Yes
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Bi-Weekly,Yes,5,Bank Transfer,Yes
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,Monthly,Yes,24,Debit Card,No
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,Monthly,No,43,Cash,No
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,Annually,Yes,44,Bank Transfer,No
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,Monthly,No,41,Credit Card,No
2555,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,Bi-Weekly,No,49,Debit Card,No
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5,Every 3 Months,No,38,PayPal,No
2768,31,Female,Dress,Clothing,95,Iowa,M,Green,Spring,4.5,Monthly,No,31,Cash,No
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,Annually,No,9,Credit Card,No
1899,59,Male,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,Monthly,No,25,Venmo,No
2638,20,Male,Pants,Clothing,23,Alabama,M,Magenta,Spring,3.7,Annually,No,2,PayPal,No
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,Weekly,No,5,Credit Card,No
603,37,Male,Shoes,Footwear,58,Oregon,L,Lavender,Summer,4.2,Every 3 Months,Yes,10,Cash,Yes
401,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Fortnightly,Yes,14,PayPal,Yes
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,Every 3 Months,No,6,Cash,No
50,68,Male,Hoodie,Clothing,30,New Jersey,S,Indigo,Spring,4.6,Bi-Weekly,Yes,34,Debit Card,Yes
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,Every 3 Months,No,18,PayPal,No
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,Bi-Weekly,Yes,33,PayPal,No
1670,42,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,Quarterly,Yes,22,Bank Transfer,No
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,Weekly,No,14,PayPal,No
1908,69,Male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,Every 3 Months,No,36,Credit Card,No
1408,56,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,Annually,Yes,11,Credit Card,No
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,Quarterly,No,49,Debit Card,No
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Annually,Yes,42,Venmo,Yes
1642,50,Male,Hoodie,Clothing,32,Colorado,L,Violet,Summer,3.4,Every 3 Months,Yes,1,Bank Transfer,No
1484,39,Male,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,Bi-Weekly,Yes,12,Debit Card,No
1361,56,Male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,Annually,Yes,4,Bank Transfer,No
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,Annually,No,9,Credit Card,No
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,Weekly,No,26,PayPal,No
2552,29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,Annually,No,40,Debit Card,No
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Fortnightly,Yes,21,Cash,Yes
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Bi-Weekly,Yes,39,Venmo,Yes
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,Every 3 Months,No,27,PayPal,No
747,40,Male,Sandals,Footwear,45,Michigan,M,Red,Winter,2.5,Annually,Yes,47,Credit Card,Yes
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4,Every 3 Months,Yes,39,PayPal,Yes
3841,30,Female,Jeans,Clothing,42,Idaho,M,Turquoise,Spring,3.7,Fortnightly,No,5,Venmo,No
3265,,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4,Bi-Weekly,No,39,Cash,No
2861,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,Weekly,No,49,Bank Transfer,No
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,Annually,Yes,21,Credit Card,No
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,Bi-Weekly,No,46,Venmo,No
562,65,Male,Jacket,Outerwear,65,Alabama,M,Blue,Fall,2.6,Fortnightly,Yes,25,PayPal,Yes
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,Quarterly,No,2,Cash,No
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4,Fortnightly,No,1,Credit Card,No
742,22,Male,T-shirt,Clothing,79,West Virginia,XL,Yellow,Summer,4.7,Every 3 Months,Yes,23,Bank Transfer,Yes
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5,Fortnightly,No,36,PayPal,No
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Weekly,Yes,5,PayPal,Yes
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,Every 3 Months,No,21,Debit Card,No
2693,40,Female,Sneakers,Footwear,90,Washington,XL,Violet,Spring,4.2,Every 3 Months,No,18,Debit Card,No
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,Annually,No,12,PayPal,No
2867,54,Female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,Annually,No,19,Cash,No
1150,21,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,Annually,Yes,40,Venmo,No
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,Weekly,No,23,Credit Card,No
1605,18,Male,Sweater,Clothing,92,Maine,M,White,Summer,4.8,Every 3 Months,Yes,25,Credit Card,No
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,Every 3 Months,No,50,Venmo,No
1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,Monthly,No,3,Debit Card,No
508,65,Male,Shorts,Clothing,20,Maine,M,Magenta,Spring,5,Fortnightly,Yes,33,Debit Card,Yes
389,22,Male,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Quarterly,Yes,10,PayPal,Yes
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,Weekly,No,36,PayPal,No
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,Annually,No,16,Credit Card,No
1551,66,Male,Sunglasses,Accessories,26,Arkansas,S,Black,Summer,2.8,Quarterly,Yes,40,Bank Transfer,No
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,Every 3 Months,No,49,Debit Card,No
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Annually,Yes,6,Debit Card,Yes
3843,35,Female,Jacket,Outerwear,84,Colorado,L,Lavender,Winter,,Monthly,No,42,Debit Card,No
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,Bi-Weekly,No,49,Venmo,No
1331,30,Male,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,Bi-Weekly,Yes,20,PayPal,No
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,Bi-Weekly,Yes,15,Venmo,Yes
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,Fortnightly,No,32,Venmo,No
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,Quarterly,No,4,PayPal,No
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,Annually,No,44,Credit Card,No
2781,33,Female,Boots,Footwear,70,Ohio,M,Charcoal,Winter,4.1,Fortnightly,No,29,PayPal,No
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,Weekly,No,15,Venmo,No
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Annually,Yes,3,Venmo,Yes
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Bi-Weekly,Yes,8,Credit Card,Yes
3038,51,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,Annually,No,2,Cash,No
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Fortnightly,Yes,28,PayPal,Yes
1722,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,Monthly,No,24,Credit Card,No
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,Monthly,No,27,Venmo,No
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,Annually,No,27,Credit Card,No
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,Weekly,No,2,Debit Card,No
3806,48,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,Quarterly,No,31,Credit Card,No
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4,Weekly,No,1,Bank Transfer,No
1689,28,Male,Handbag,Accessories,26,Mississippi,S,Peach,Winter,3,Fortnightly,No,13,Venmo,No
1729,23,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,Every 3 Months,No,1,Debit Card,No
2546,38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,Annually,No,10,Debit Card,No
280,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4,Monthly,Yes,37,Bank Transfer,Yes
2672,37,Female,Sandals,Footwear,64,Alabama,XL,Gray,Winter,4.8,Every 3 Months,No,41,PayPal,No
3043,53,Female,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,2.9,Every 3 Months,No,14,PayPal,No
772,22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Fortnightly,Yes,34,Bank Transfer,Yes
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Quarterly,Yes,50,Venmo,Yes
620,,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,4.6,Every 3 Months,Yes,1,Debit Card,Yes
1713,65,Male,T-shirt,Clothing,87,Illinois,S,Beige,Fall,3.8,Fortnightly,No,9,Cash,No
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,Weekly,No,9,Credit Card,No
1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,Weekly,No,3,Bank Transfer,No
1944,32,Male,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,Annually,No,45,Cash,No
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Annually,Yes,49,Credit Card,Yes
1640,41,Male,Gloves,Accessories,65,Missouri,L,Blue,Summer,3.3,Annually,Yes,50,PayPal,No
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,Weekly,No,1,Cash,No
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,Monthly,No,50,Venmo,No
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,Fortnightly,No,33,Cash,No
339,69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Weekly,Yes,16,Cash,Yes
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,Annually,No,33,Credit Card,No
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Monthly,Yes,43,Debit Card,Yes
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Annually,Yes,32,Venmo,Yes
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,Weekly,No,15,Cash,No
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4,Weekly,No,15,Debit Card,No
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,Every 3 Months,Yes,42,Credit Card,No
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,Bi-Weekly,No,48,Venmo,No
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,Monthly,No,27,PayPal,No
1583,28,Male,Belt,Accessories,41,Hawaii,L,Red,Spring,2.5,Monthly,Yes,39,Cash,No
713,42,Male,Blouse,Clothing,81,New Hampshire,XL,Black,Summer,3.8,Quarterly,Yes,36,Bank Transfer,Yes
559,50,Male,Sneakers,Footwear,77,Iowa,L,Teal,Fall,3.2,Every 3 Months,Yes,43,Debit Card,Yes
2795,33,Female,Jacket,Outerwear,24,New York,M,Gold,Fall,3.3,Fortnightly,No,7,Cash,No
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Fortnightly,Yes,13,Venmo,Yes
2729,26,Female,Skirt,Clothing,28,Florida,M,Pink,Winter,4,Weekly,No,17,Debit Card,No
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Weekly,Yes,25,PayPal,Yes
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,Fortnightly,No,19,PayPal,No
1930,59,Male,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,Quarterly,No,46,Venmo,No
2778,52,Female,Blouse,Clothing,24,Idaho,M,Magenta,Fall,4.8,Every 3 Months,No,28,Credit Card,No
1165,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,Quarterly,Yes,47,PayPal,No
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,Monthly,Yes,46,Credit Card,No
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4,Bi-Weekly,No,23,Cash,No
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,Monthly,No,31,Cash,No
1377,57,Male,Sandals,Footwear,65,New Jersey,L,Pink,Spring,,Annually,Yes,24,PayPal,No
3862,64,Female,Jacket,Outerwear,57,Wyoming,M,Yellow,Spring,4.9,Monthly,No,49,Credit Card,No
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,Weekly,No,46,Cash,No
292,57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Monthly,Yes,40,Bank Transfer,Yes
2826,69,Female,Handbag,Accessories,62,North Carolina,M,Yellow,Winter,4.3,Annually,No,28,Bank Transfer,No
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,Quarterly,No,23,PayPal,No
2779,70,Female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,Bi-Weekly,No,24,Credit Card,No
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Weekly,Yes,36,PayPal,Yes
481,68,Male,Hoodie,Clothing,88,Vermont,M,Gray,Summer,4.8,Bi-Weekly,Yes,30,Debit Card,Yes
1634,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,Bi-Weekly,Yes,33,Debit Card,No
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3,Fortnightly,No,17,Venmo,No
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,Monthly,No,20,Venmo,No
63,30,Male,Sneakers,Footwear,21,Mississippi,S,Magenta,Spring,3.8,Fortnightly,Yes,31,Credit Card,Yes
1293,26,Male,Belt,Accessories,61,Kentucky,M,Maroon,Summer,3.9,Annually,Yes,42,Bank Transfer,No
3007,37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,Bi-Weekly,No,17,Venmo,No
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,Every 3 Months,No,4,PayPal,No
1382,30,Male,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,Quarterly,Yes,48,Venmo,No
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,Quarterly,No,39,Bank Transfer,No
2595,59,Male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,Every 3 Months,No,25,Cash,No
1695,20,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,Fortnightly,No,20,Debit Card,No
797,42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4,Annually,Yes,43,Credit Card,Yes
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Weekly,Yes,49,Debit Card,Yes
1870,18,Male,Blouse,Clothing,77,West Virginia,S,Beige,Spring,3.9,Every 3 Months,No,16,Debit Card,No
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,Every 3 Months,No,11,Bank Transfer,No
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Annually,Yes,15,Cash,Yes
513,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,3.3,Monthly,Yes,2,Bank Transfer,Yes
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,Quarterly,No,14,Bank Transfer,No
2159,,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,Fortnightly,No,9,Bank Transfer,No
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,Annually,No,26,Bank Transfer,No
1646,53,Male,Scarf,Accessories,36,Ohio,L,Green,Summer,2.8,Every 3 Months,Yes,36,Venmo,No
1139,18,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,Fortnightly,Yes,32,Venmo,No
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,Monthly,No,40,Venmo,No
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,Fortnightly,Yes,12,Venmo,No
1522,29,Male,Backpack,Accessories,59,Washington,M,White,Summer,2.7,Weekly,Yes,50,Bank Transfer,No
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,Every 3 Months,No,12,Cash,No
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,Annually,No,4,Credit Card,No
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Annually,Yes,29,PayPal,Yes
3818,66,Female,Scarf,Accessories,91,Missouri,M,Magenta,Fall,2.6,Annually,No,40,PayPal,No
1980,49,Male,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,Fortnightly,No,38,Debit Card,No
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,Quarterly,No,9,Venmo,No
1469,42,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,Fortnightly,Yes,46,Cash,No
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Annually,Yes,5,PayPal,Yes
2620,68,Male,Pants,Clothing,40,Connecticut,L,Indigo,Winter,3.9,Weekly,No,47,Credit Card,No
28,56,Male,Shorts,Clothing,56,Kentucky,L,Cyan,Summer,5,Every 3 Months,Yes,7,Bank Transfer,Yes
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Bi-Weekly,Yes,6,Debit Card,Yes
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,Quarterly,No,36,Debit Card,No
368,52,Male,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,Monthly,Yes,18,Bank Transfer,Yes
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,Bi-Weekly,No,22,Debit Card,No
1421,22,Male,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,Every 3 Months,Yes,45,PayPal,No
